直播ID,用户ID,时间,动作
6946451433185528616,1011200800599502,2021-04-02-16-14-02,进入直播间
6946451433185528616,101128051735,2021-04-02-16-15-59,进入直播间
6946451433185528616,101141919203,2021-04-02-16-10-22,进入直播间
6946451433185528616,101142321487,2021-04-02-16-06-00,进入直播间
6946451433185528616,101146850736,2021-04-02-16-17-05,进入直播间
6946451433185528616,101154734050,2021-04-02-16-27-57,进入直播间
6946451433185528616,101177904052,2021-04-02-16-22-08,进入直播间
6946451433185528616,101239111389,2021-04-02-16-13-04,进入直播间
6946451433185528616,101251398151,2021-04-02-15-59-01,进入直播间
6946451433185528616,101271496630,2021-04-02-16-21-51,进入直播间
6946451433185528616,101279460721,2021-04-02-16-00-45,进入直播间
6946451433185528616,101285112654,2021-04-02-16-26-30,进入直播间
6946451433185528616,101371286922,2021-04-02-16-07-49,进入直播间
6946451433185528616,101416677300,2021-04-02-16-12-56,进入直播间
6946451433185528616,101417390002,2021-04-02-16-15-54,进入直播间
6946451433185528616,101423638701,2021-04-02-16-16-36,进入直播间
6946451433185528616,101425711233,2021-04-02-16-03-56,进入直播间
6946451433185528616,101454999766,2021-04-02-16-30-05,进入直播间
6946451433185528616,101455797502,2021-04-02-16-10-51,进入直播间
6946451433185528616,101456454769,2021-04-02-16-15-29,进入直播间
6946451433185528616,101509139324,2021-04-02-16-01-10,进入直播间
6946451433185528616,101523870515,2021-04-02-16-06-29,进入直播间
6946451433185528616,101533464470,2021-04-02-16-11-41,进入直播间
6946451433185528616,101537138396,2021-04-02-16-15-00,进入直播间
6946451433185528616,101537138396,2021-04-02-16-16-20,进入直播间
6946451433185528616,101537138396,2021-04-02-16-22-41,进入直播间
6946451433185528616,101541769641,2021-04-02-16-29-03,进入直播间
6946451433185528616,101569654762,2021-04-02-15-55-01,进入直播间
6946451433185528616,101570363436,2021-04-02-16-19-18,进入直播间
6946451433185528616,101608253873,2021-04-02-16-14-06,进入直播间
6946451433185528616,101622649637,2021-04-02-15-55-09,进入直播间
6946451433185528616,101622649637,2021-04-02-16-07-03,进入直播间
6946451433185528616,101623049608,2021-04-02-16-03-14,进入直播间
6946451433185528616,101647695931,2021-04-02-15-56-32,弹幕: 那个外壳红色的那个怎么卖？￼￼
6946451433185528616,101650742961,2021-04-02-16-00-20,进入直播间
6946451433185528616,101655010707,2021-04-02-16-09-03,进入直播间
6946451433185528616,101657279863,2021-04-02-16-06-08,进入直播间
6946451433185528616,101657279863,2021-04-02-16-06-12,进入直播间
6946451433185528616,101660165157,2021-04-02-15-56-40,进入直播间
6946451433185528616,101670850222,2021-04-02-16-19-39,进入直播间
6946451433185528616,101672089381,2021-04-02-16-12-23,进入直播间
6946451433185528616,10167735150,2021-04-02-16-21-59,进入直播间
6946451433185528616,101679245159,2021-04-02-16-21-39,进入直播间
6946451433185528616,101682050827,2021-04-02-15-58-41,进入直播间
6946451433185528616,101690589190,2021-04-02-16-18-45,进入直播间
6946451433185528616,101704939854,2021-04-02-15-58-36,进入直播间
6946451433185528616,101751468368,2021-04-02-16-00-07,进入直播间
6946451433185528616,101762442175,2021-04-02-15-58-57,进入直播间
6946451433185528616,101768219319,2021-04-02-16-15-21,进入直播间
6946451433185528616,101794193844,2021-04-02-16-01-06,进入直播间
6946451433185528616,101856278833,2021-04-02-16-06-04,进入直播间
6946451433185528616,101856278833,2021-04-02-16-12-23,进入直播间
6946451433185528616,101892966699,2021-04-02-16-13-58,进入直播间
6946451433185528616,101893358077,2021-04-02-16-19-59,进入直播间
6946451433185528616,101894545359,2021-04-02-16-13-29,进入直播间
6946451433185528616,101912401034,2021-04-02-15-55-30,进入直播间
6946451433185528616,101921701851,2021-04-02-16-12-44,进入直播间
6946451433185528616,101925010836,2021-04-02-16-16-53,进入直播间
6946451433185528616,101955877933,2021-04-02-16-23-02,进入直播间
6946451433185528616,101967483625,2021-04-02-16-04-21,进入直播间
6946451433185528616,101976679277,2021-04-02-16-14-23,进入直播间
6946451433185528616,102005151887,2021-04-02-16-17-22,进入直播间
6946451433185528616,102005151887,2021-04-02-16-19-01,进入直播间
6946451433185528616,102021299487,2021-04-02-16-16-15,进入直播间
6946451433185528616,102034902425,2021-04-02-16-02-49,进入直播间
6946451433185528616,102038927735,2021-04-02-16-23-52,进入直播间
6946451433185528616,102049182585,2021-04-02-16-27-32,进入直播间
6946451433185528616,102086332109,2021-04-02-16-07-44,进入直播间
6946451433185528616,102098369077,2021-04-02-15-56-53,进入直播间
6946451433185528616,102111048222,2021-04-02-16-02-53,进入直播间
6946451433185528616,102114367153,2021-04-02-15-59-26,进入直播间
6946451433185528616,102115438088,2021-04-02-16-05-56,进入直播间
6946451433185528616,102124549063,2021-04-02-16-25-15,进入直播间
6946451433185528616,102163667065,2021-04-02-16-08-13,进入直播间
6946451433185528616,102191148179,2021-04-02-16-11-28,进入直播间
6946451433185528616,102193907440,2021-04-02-16-17-10,进入直播间
6946451433185528616,102212033543,2021-04-02-16-03-31,进入直播间
6946451433185528616,102212033543,2021-04-02-16-03-31,关注
6946451433185528616,102212033543,2021-04-02-16-04-04,进入直播间
6946451433185528616,102252126617,2021-04-02-16-10-14,进入直播间
6946451433185528616,102276672838,2021-04-02-16-14-31,进入直播间
6946451433185528616,102280542049,2021-04-02-16-02-53,进入直播间
6946451433185528616,102280542049,2021-04-02-16-06-50,进入直播间
6946451433185528616,102280542049,2021-04-02-16-22-16,进入直播间
6946451433185528616,102280542049,2021-04-02-16-29-28,进入直播间
6946451433185528616,102309732406,2021-04-02-16-01-26,进入直播间
6946451433185528616,102312010377,2021-04-02-16-02-49,进入直播间
6946451433185528616,102329386583,2021-04-02-16-06-08,进入直播间
6946451433185528616,102337128745,2021-04-02-16-15-46,进入直播间
6946451433185528616,102351396695,2021-04-02-16-14-19,进入直播间
6946451433185528616,102381966086,2021-04-02-16-12-52,进入直播间
6946451433185528616,102384705367,2021-04-02-16-20-49,进入直播间
6946451433185528616,102384705367,2021-04-02-16-22-08,进入直播间
6946451433185528616,102384705367,2021-04-02-16-23-52,进入直播间
6946451433185528616,102384705367,2021-04-02-16-29-16,进入直播间
6946451433185528616,102405422257,2021-04-02-16-09-57,进入直播间
6946451433185528616,1024394431037668,2021-04-02-16-18-40,进入直播间
6946451433185528616,102449059784,2021-04-02-16-11-28,进入直播间
6946451433185528616,102485110980,2021-04-02-16-22-41,进入直播间
6946451433185528616,102502877475,2021-04-02-16-19-05,进入直播间
6946451433185528616,102504251538,2021-04-02-16-13-00,进入直播间
6946451433185528616,102533895804,2021-04-02-16-12-39,进入直播间
6946451433185528616,102559321885,2021-04-02-16-01-26,进入直播间
6946451433185528616,102628690484,2021-04-02-16-03-14,进入直播间
6946451433185528616,102633922892,2021-04-02-16-09-07,进入直播间
6946451433185528616,102637120350,2021-04-02-15-59-26,进入直播间
6946451433185528616,102679839114,2021-04-02-16-17-26,进入直播间
6946451433185528616,102682592160,2021-04-02-16-24-21,进入直播间
6946451433185528616,102700449737,2021-04-02-16-21-30,进入直播间
6946451433185528616,102714980178,2021-04-02-16-04-17,进入直播间
6946451433185528616,102774101037,2021-04-02-16-06-04,进入直播间
6946451433185528616,102775414751,2021-04-02-16-21-47,进入直播间
6946451433185528616,102805412775,2021-04-02-16-13-33,进入直播间
6946451433185528616,102860537978,2021-04-02-16-08-30,进入直播间
6946451433185528616,102871340438,2021-04-02-16-29-16,进入直播间
6946451433185528616,102871349124,2021-04-02-16-18-32,进入直播间
6946451433185528616,102879200074,2021-04-02-16-15-42,进入直播间
6946451433185528616,103001428913,2021-04-02-16-01-35,进入直播间
6946451433185528616,103009990432,2021-04-02-16-11-33,进入直播间
6946451433185528616,103009990432,2021-04-02-16-21-01,进入直播间
6946451433185528616,103025977124,2021-04-02-16-16-45,进入直播间
6946451433185528616,103026117124,2021-04-02-16-29-28,进入直播间
6946451433185528616,103087808521,2021-04-02-16-26-51,进入直播间
6946451433185528616,103101227207,2021-04-02-16-01-14,进入直播间
6946451433185528616,103151053533,2021-04-02-16-16-15,进入直播间
6946451433185528616,103151053533,2021-04-02-16-17-18,进入直播间
6946451433185528616,103151053533,2021-04-02-16-21-55,进入直播间
6946451433185528616,103205155738,2021-04-02-16-07-03,进入直播间
6946451433185528616,103212096057,2021-04-02-15-54-36,进入直播间
6946451433185528616,103212446300,2021-04-02-15-54-23,进入直播间
6946451433185528616,103259666563,2021-04-02-16-11-07,进入直播间
6946451433185528616,103259666563,2021-04-02-16-12-02,进入直播间
6946451433185528616,103261286627,2021-04-02-15-55-34,进入直播间
6946451433185528616,103294372775,2021-04-02-16-24-30,弹幕: 别提保时捷，买了就知道。
6946451433185528616,103294372775,2021-04-02-16-24-13,进入直播间
6946451433185528616,103300619061,2021-04-02-16-19-05,进入直播间
6946451433185528616,1033177197976942,2021-04-02-16-04-17,进入直播间
6946451433185528616,103353221112,2021-04-02-16-30-01,进入直播间
6946451433185528616,103353620578,2021-04-02-16-29-45,进入直播间
6946451433185528616,103362771425,2021-04-02-16-12-48,进入直播间
6946451433185528616,103403266926,2021-04-02-16-14-06,进入直播间
6946451433185528616,103403266926,2021-04-02-16-19-26,进入直播间
6946451433185528616,103420267482,2021-04-02-16-04-29,进入直播间
6946451433185528616,103515171905,2021-04-02-15-55-05,进入直播间
6946451433185528616,103515171905,2021-04-02-15-58-41,弹幕: 正经人谁看车啊
6946451433185528616,103515171905,2021-04-02-16-00-49,弹幕: 用鞭子教育
6946451433185528616,103515171905,2021-04-02-16-01-01,弹幕: 皮鞭[呲牙]
6946451433185528616,103552713182,2021-04-02-16-10-09,进入直播间
6946451433185528616,103574527830,2021-04-02-16-27-03,进入直播间
6946451433185528616,103575596084,2021-04-02-16-03-23,进入直播间
6946451433185528616,103621967723,2021-04-02-16-10-01,进入直播间
6946451433185528616,103623497123,2021-04-02-15-58-49,进入直播间
6946451433185528616,103626438870,2021-04-02-16-11-49,进入直播间
6946451433185528616,103636684220,2021-04-02-16-10-55,进入直播间
6946451433185528616,103636684220,2021-04-02-16-16-28,进入直播间
6946451433185528616,103636684220,2021-04-02-16-27-45,进入直播间
6946451433185528616,103649331394,2021-04-02-16-13-58,进入直播间
6946451433185528616,103676467721,2021-04-02-16-25-32,进入直播间
6946451433185528616,103677626322,2021-04-02-16-22-54,进入直播间
6946451433185528616,103679880080,2021-04-02-16-03-39,进入直播间
6946451433185528616,103679880080,2021-04-02-16-09-36,进入直播间
6946451433185528616,103687371298,2021-04-02-16-00-53,进入直播间
6946451433185528616,103743675415,2021-04-02-15-55-13,礼物
6946451433185528616,103743675415,2021-04-02-15-55-13,礼物
6946451433185528616,103743675415,2021-04-02-15-55-13,礼物
6946451433185528616,103743675415,2021-04-02-15-55-13,礼物
6946451433185528616,103743675415,2021-04-02-15-55-13,礼物
6946451433185528616,103743675415,2021-04-02-15-55-13,礼物
6946451433185528616,103743675415,2021-04-02-15-55-13,礼物
6946451433185528616,103743675415,2021-04-02-15-55-17,礼物
6946451433185528616,103743675415,2021-04-02-15-55-01,弹幕: 我爱交警小姐姐
6946451433185528616,103743675415,2021-04-02-15-55-17,礼物
6946451433185528616,103743722902,2021-04-02-16-26-01,进入直播间
6946451433185528616,103751106638,2021-04-02-16-25-53,进入直播间
6946451433185528616,103772608782,2021-04-02-16-06-04,进入直播间
6946451433185528616,103784693880,2021-04-02-16-30-10,进入直播间
6946451433185528616,103825486367,2021-04-02-16-28-26,进入直播间
6946451433185528616,103836536510,2021-04-02-16-00-32,进入直播间
6946451433185528616,103847448297,2021-04-02-16-15-09,进入直播间
6946451433185528616,103848270406,2021-04-02-16-22-33,进入直播间
6946451433185528616,103866222671,2021-04-02-15-57-34,进入直播间
6946451433185528616,103866267673,2021-04-02-16-12-35,进入直播间
6946451433185528616,103900087027,2021-04-02-16-24-25,进入直播间
6946451433185528616,103900697420,2021-04-02-15-55-21,进入直播间
6946451433185528616,103928821581,2021-04-02-16-22-46,进入直播间
6946451433185528616,103977994779,2021-04-02-15-59-38,进入直播间
6946451433185528616,104040377544,2021-04-02-16-08-59,进入直播间
6946451433185528616,104062158827,2021-04-02-15-57-59,进入直播间
6946451433185528616,104064857666,2021-04-02-16-12-19,进入直播间
6946451433185528616,104151344900,2021-04-02-16-13-08,进入直播间
6946451433185528616,104156047017,2021-04-02-16-04-29,进入直播间
6946451433185528616,104156047017,2021-04-02-16-10-47,进入直播间
6946451433185528616,104156047017,2021-04-02-16-11-49,弹幕: 这个小姐姐不是这的啊
6946451433185528616,104160906950,2021-04-02-16-06-37,进入直播间
